index	Transcript	AASW	AASV	AAPN	AAAR	AA7I	AA7D	AA7B	AA4G	AA4D	A9VB	A9GR	A9GQ	A9GO	A9GN	A9GM	A9GL	A9GK	A9GJ	A9GI	A9GH	A9GG	A9GF	A9FR	A9FQ	A9FP	A9FO	A9CJ	A97I	A97H	A93F	A93E	A93D	A93C	A939	A938	A8WG	A8WC	A8W8	A8W5	A8T8	A8T6	A8Q7	A8O2	A8NW	A8NV	A8NU	A8NT	A8NS	A8NR	A8NQ	A8NN	A8NM	A8NL	A8NK	A8NJ	A8NI	A8NH	A8NG	A8NF	A8NE	A8JE	A8JD	A8I1	A8I0	A8HZ	A8EZ	A8EY	A8EX	A8EW	A8EU	A8ET	A8ER	A8EQ	A8EP	A8EO	A893	A891	A88Z	A88Y	A88W	A88V	A88T	A88S	A7RB	A7HZ	A7HY	A7HX	A7HW	A7HV	A7DP	A7BO	A6Y2	A6Y0	A6XQ	A6XG	A6WC	A6VZ	A6QS	A6L6	A6L4	A6KZ	A6FW	A6FU	A6FH	A6FG	A6FE	A6FD	A6FB	A6FA	A6F8	A6DQ	A6DN	A6BW	A6BV	A625	A5U7	A5U6	A5U5	A5S3	A5M8	A5B8	A56G	A51D	A50L	A4QT	A4QS	A4P3	A4OX	A4OW	A4OU	A4OT	A4OS	A4OP	A4ON	A4OI	A4OH	A4OE	A4MR	A4MQ	A4A9	A4A8	A4A6	A4A5	A4A4	A4A3	A4A2	A4A1	A49Y	A49X	A49W	A49V	A49U	A49S	A49R	A49P	A49O	A49N	A49M	A49L	A49K	A43M	A43J	A43I	A43H	A43E	A3YC	A3YB	A3YA	A3Y9	A3QL	AASX	A7RE	A7RC	A6RF	A6RE	A4OR	A4OQ	A4OO	A4OM	A4OJ	A4OG	A4OF	A43C	A3I8
S100A1	S100A1-002	0.261602	0.558639	0.23961999999999997	0.183105	0.238858	0.174127	0.248086	1.48434	0.061154599999999996	0.624754	0.324445	0.150111	1.32134	0.682558	0.318723	0.182579	0.879191	0.886503	0.129827	0.32871100000000003	0.7616539999999999	0.207794	0.124474	0.6090220000000001	0.0709158	0.596742	0.274555	0.681226	0.546531	0.203592	0.379447	0.42926899999999996	0.396667	0.11241400000000001	0.0	0.444895	0.170649	0.503965	0.640532	0.879842	0.326232	0.539741	0.14794100000000002	0.414992	0.5929300000000001	0.138665	0.449975	0.44523500000000005	0.37214200000000003	0.321465	0.24115799999999998	0.428938	0.587889	0.708947	1.18423	0.218892	0.644224	0.676293	0.289408	1.21264	0.336233	0.27373400000000003	0.26057800000000003	1.35096	0.337323	0.119487	0.18248599999999998	0.273268	0.138218	0.283447	0.611734	0.109101	0.459373	0.33368600000000004	0.180545	0.313739	0.172453	0.809844	0.0924302	0.23742800000000003	0.7048409999999999	0.31240100000000004	0.481033	0.45364499999999996	0.266442	0.0671788	0.393847	0.556602	0.179862	0.270434	0.0503842	0.150833	0.30838000000000004	0.26826300000000003	0.167074	0.5124029999999999	0.379575	0.47784099999999996	0.0523514	0.305251	0.31242800000000004	0.16187100000000001	0.34635900000000003	0.501069	0.222313	0.117836	0.343325	0.43818	0.5052840000000001	0.175621	0.182259	0.0499225	0.987875	0.449929	0.539644	0.431817	0.0727306	0.33061599999999997	0.920063	0.0793553	1.05125	0.281308	0.812419	0.370446	0.0926028	0.19888699999999998	0.674642	0.42495900000000003	0.664196	0.306994	0.205112	0.627258	0.5289159999999999	1.20804	1.54096	0.715116	0.293955	2.94128	0.697508	1.15563	0.317402	0.215425	0.752471	0.394941	0.759732	0.321959	1.46832	0.12078599999999999	0.561554	0.75247	0.312947	2.3891400000000003	0.5705100000000001	0.7064739999999999	0.593109	0.27375	0.618215	0.493104	0.939836	1.31562	0.25053200000000003	0.05186369999999999	0.26216100000000003	0.757645	0.16939	0.530899	1.2833299999999999	0.313347	0.18952	0.08773389999999999	0.1920565	0.292189	0.4966335	0.432956	0.228057	0.1345369	0.29422	0.272615	0.624464	0.4417165	0.2277585	0.3335745	0.10777635	0.18520965
LCE5A	LCE5A-001	0.0	0.0	0.753228	0.0	0.52559	0.0	0.0221547	0.0694398	0.0	0.024072	0.0	0.0362394	0.0	0.0	0.0475276	0.0	0.0	0.0240807	0.0	0.0	0.0	0.0	0.11875899999999999	0.0270538	0.031872700000000004	0.22915	0.0	0.0	0.0	0.791747	0.0	0.0	0.0	0.0	0.0908085	0.0	0.0	0.0	0.0	0.20165	0.054513400000000004	0.0	0.0	0.12650699999999998	0.031307299999999996	0.0	0.0254305	0.0	0.0	0.59402	0.0	0.0	0.0257832	0.086788	0.0	0.0	0.0	0.028437200000000003	0.0	0.0	0.024075	0.10649600000000001	0.050444800000000005	0.0	0.0	0.0	0.0	0.061608	0.0	0.104103	0.0	0.0551153	0.0	0.0	0.0	0.0240922	0.0	0.0	0.0520944	0.0	0.0	0.177756	0.0	0.0	0.0	0.0	0.0526798	0.0	0.0	0.10155	0.0	0.0400589	0.0607314	0.0	0.0	0.430371	0.0	2.71602	0.0	0.0	0.0260601	0.0176949	0.0	0.0	0.178784	0.0	0.0801801	0.0	0.0	0.0	0.0	0.0	0.06793919999999999	0.0	0.0223729	0.08063989999999999	0.0	0.0694684	0.0297822	0.168028	0.663461	0.12260499999999999	0.02344	0.0	0.0	0.0	0.0832722	0.0	0.0198496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0399246	0.08379210000000001	0.027246100000000002	0.030623900000000003	0.0	0.146503	0.0	0.0	0.0	0.0	0.05153340000000001	0.0	0.0	0.0	0.0	0.0280993	0.15120999999999998	0.171775	0.0	0.0443987	0.0	0.21550999999999998	0.0	0.0561942	0.0	0.0224065	0.0	0.0383764	0.0	0.0	0.0	0.0391242	0.22302199999999997	0.0	0.0	0.0228817	0.0125982	0.229149	0.045271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01099345
CRCT1	CRCT1-001	0.321377	3.31765	6.90636	1.41221	26.3201	0.700575	0.30903200000000003	0.832967	0.07533619999999999	17.7301	0.0259108	0.044936000000000004	0.175545	0.11751900000000001	51.5194	0.026708999999999997	0.177379	2.34848	0.11779500000000001	0.31759299999999996	0.0	0.17508900000000002	0.0	11.5045	0.111755	7.49454	3.3267599999999997	26.0276	13.1755	564.332	0.343724	0.0	0.942378	0.0	0.107071	0.0	0.0	47.64	0.6199279999999999	7.0237	53.3838	0.0	0.0	426.905	23.5135	0.49728599999999995	9.65424	0.186177	0.0593197	797.6610000000001	1.10879	0.198228	0.0	661.11	0.38923800000000003	0.213614	0.0	3.3516800000000004	0.0991055	0.100523	4.20756	17.6567	27.8008	70.0641	16.5063	1.2289700000000001	7.11848	121.815	47.5902	550.396	233.78799999999998	1.9468599999999998	0.10318699999999999	198.528	0.176014	183.91099999999997	0.0	8.6617	51.7586	806.8439999999999	22.0769	665.711	88.45299999999999	56.3271	0.9505790000000001	7.843160000000001	151.909	19.7318	0.35302	0.8380200000000001	0.12953499999999998	0.305719	489.652	293.185	0.0	2389.54	2.18845	16.9523	172.47299999999998	301.731	1.19658	324.171	0.6211220000000001	1.10738	166.593	0.0	288.659	0.058703399999999996	8.56838	0.057415499999999994	0.5236109999999999	0.0	4.58398	30.888	17.1524	4.12814	3.40699	1.31122	97.0114	7.67478	2039.87	417.50699999999995	9.67003	0.8853129999999999	0.015183000000000002	0.46443	23.3836	0.0	2.60209	0.104653	0.0	0.105026	0.022971900000000003	0.803323	0.0	1.12466	627.222	30.7206	104.131	11.1103	1.75973	1.31828	0.19291	0.38542	95.6774	9.37359	165.202	4.23883	20.7841	20.3125	0.0	32.9394	203.138	52.9483	4.498130000000001	3.2099599999999997	8.86737	592.222	0.0	29.2889	0.019149700000000002	1.9185900000000002	0.255585	2.39622	0.0	67.5675	0.423583	35.38	106.594	9.32762	0.0	0.213807	2.901165	55.439745	1041.2744245	0.0547472	0.318835	0.0578397	18.94465	1.6927925	20.1803981	0.061158	0.0238865	3.8919235
LCE3E	LCE3E-001	0.0319723	0.21172	8.82765	0.0	33.3928	0.156575	0.0	2.19083	0.0	2.95744	0.0	0.0	0.0	0.0	5.70545	0.0	0.03547430000000001	0.0	0.0	0.0	0.0	0.0	0.0	10.7869	0.0451374	1.11963	0.0	1.7841099999999999	1.8534099999999998	34.4516	0.03756369999999999	0.0	0.0	0.0	0.12295999999999999	0.0	0.0	0.855709	0.0	1.9196799999999998	33.8046	0.0559344	0.0	22.568	0.177274	0.029306099999999998	0.036343400000000005	0.0731186	0.0	29.8432	0.0	0.078015	0.0	18.3419	0.165907	0.0311649	0.0	0.0	0.0	0.0292099	0.578887	5.78408	1.28437	48.5648	18.715	2.15903	1.0756700000000001	1.41064	6.8003	71.3849	381.709	0.851518	0.0623077	3.5310300000000003	0.0	1.85241	0.0	33.6114	9.3801	90.9132	1.00273	8.69426	30.7575	10.9961	0.467509	0.0	34.2503	1.2978	0.041874	0.0	0.038527	0.0861169	5.04928	116.61	0.0	50.8175	0.0	30.3914	3.8605400000000003	7.2149	0.0	6.80585	0.0	0.033737	42.433	0.0	4.45076	0.0	2.02914	0.0	0.055271	0.0	4.5889	0.0	0.0956204	8.22909	0.976043	0.0668958	0.555001	0.11586199999999999	789.618	32.836999999999996	1.66625	1.5963	0.0	0.027169	0.573337	0.0	0.088305	0.0	0.0	0.0	0.0	0.11113900000000002	0.0	0.059784300000000005	4.3635	106.213	2.74658	8.72569	0.032293	0.20692199999999997	0.277889	0.148393	26.0881	7.55505	21.6894	1.99978	12.2667	3.4144900000000002	0.0	7.21127	14.5487	58.3672	0.0	0.41646000000000005	18.2672	72.0139	0.0	19.9698	0.0	1.69587	0.0	0.518861	0.0	78.4621	0.0	3.9104099999999997	107.885	2.6058	0.0	0.0324004	1.520443	9.709595	4.255295	0.052583	0.0915015	0.0	3.969205	0.0154996	0.65814635	0.0	0.0	1.47934375
LCE3D	LCE3D-001	0.09572639999999999	0.212067	13.3672	0.0	82.5015	5.20284	0.0311888	4.06865	0.0	36.6993	0.0	0.0	0.0757359	0.0	15.6756	0.0	0.0353966	0.0	0.0	0.0	0.0	0.0	0.0	38.2295	0.0	8.39096	0.0	15.6401	8.024610000000001	232.446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3500299999999998	0.0	4.32115	100.03	0.115647	0.0	76.3801	0.621238	0.0294798	0.0	0.0	0.0	41.5635	0.0	0.116882	0.0732824	48.6597	0.0	0.09323610000000002	0.0	0.0	0.0	0.0291305	0.8495209999999999	8.487110000000001	3.92791	112.852	66.9144	7.17696	8.64579	1.9429400000000001	68.4324	305.628	662.96	1.35665	0.155337	10.7514	0.0	6.678539999999999	0.0	92.0409	19.2222	651.201	3.8303199999999995	12.8369	174.916	34.1266	2.80871	0.20211800000000002	39.8949	37.4826	0.0419389	0.0357167	0.03855069999999999	0.228188	11.9268	266.43	0.0	108.04799999999999	0.0	215.919	18.3145	39.4533	0.0	10.6101	0.232881	0.303633	280.62	0.0	13.7197	0.0	3.09837	0.045978	0.0554581	0.0	28.055999999999997	0.254156	0.191277	38.6846	3.57484	0.0	0.213561	0.46506899999999995	1291.13	76.9689	4.2550300000000005	20.7866	0.0177924	0.0	1.62976	0.0289017	0.764423	0.0810381	0.0	0.657098	0.05278530000000001	0.10851300000000001	0.0	0.687771	10.9955	55.3096	15.0294	24.767	0.06468380000000001	1.31988	0.740518	0.553836	79.5102	50.7169	112.054	3.5424599999999997	44.5081	18.8697	0.0	21.8436	24.0342	259.671	0.5835640000000001	2.4285200000000002	35.6566	589.139	0.0	76.0	0.0	4.40956	0.0	3.7579300000000004	0.0	166.274	0.0	36.3623	229.141	13.4817	0.0	0.052525	3.557027	23.04981	1.64993	0.041514	1.21904	0.0	14.431445	0.01547395	0.82606	0.0361789	0.126198	4.609823
LCE3C	LCE3C-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05691419999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0642411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7750299999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0504054	0.0	0.183198	1.1914200000000001	0.09223769999999999	0.0	0.0733412	0.05568819999999999	1.56932	5.53456	0.0	0.0	0.606965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.88384	0.0	0.0	0.0	0.0	0.132054	0.0	0.0	0.0	0.0	0.0	8.07778	0.0	0.0	0.0	0.17659	0.0	0.0	0.0	0.0	0.0	0.0	2.23889	0.0	0.0651995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9709969999999999	0.10573699999999998	0.0	0.157364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141488	0.0	0.0	0.0	0.5009979999999999	0.052938900000000004	0.0	0.0	0.0875316	0.24191500000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052351699999999994	0.0	0.0439844	0.0	0.382867	0.0	0.09093589999999999	3.37046	0.157308	0.0	0.02902285	0.0	0.0	0.0	0.0	0.0	0.0	0.0719845	0.0	0.0	0.0	0.0	0.027102
LCE3C	LCE3C-201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26755999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.319264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0309853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE3B	LCE3B-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0966666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22804699999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE3A	LCE3A-001	0.0	0.0	1.6639	0.0	3.85521	0.35283000000000003	0.0	0.727558	0.0	10.2609	0.0	0.0	0.0	0.0	0.377975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8818020000000001	0.153477	0.814541	0.0	2.81068	0.0	25.4476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.9878	0.0	0.0	16.0485	0.0	0.0	0.0	0.305809	0.0	57.9375	0.377744	0.0	0.0	1.51891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02529	4.6813400000000005	4.233630000000001	0.645079	1.16191	0.0	3.7536400000000003	13.8367	0.0	0.0	0.0	0.748367	0.0	0.26105	0.0	18.3214	8.93287	73.0171	0.0	3.39529	1.20289	20.6365	0.0	0.0	0.302827	8.79151	0.0	0.0	0.0	0.0	3.6943300000000003	18.5909	0.0	105.15799999999999	0.0	9.50023	0.7950149999999999	2.71375	0.0	2.32823	0.336059	0.0	8.22969	0.0	0.314081	0.0	0.0	0.0	0.0	0.0	8.96188	0.0	0.0	3.39784	0.0	0.0	0.168391	0.0	4.3836699999999995	0.9570569999999999	0.259259	0.261621	0.0	0.0	2.67683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.4083	2.5066599999999997	1.6197	1.4608299999999999	0.980815	2.2603299999999997	0.0	0.6758689999999999	0.24551199999999998	12.9578	0.0	6.39499	0.0	0.0	0.174874	1.47446	13.1854	0.0	0.10703	0.172775	29.9897	0.104359	2.27716	0.0	0.0	0.0	0.364994	0.0	0.32798499999999997	0.0	3.8628400000000003	1.25471	1.54716	0.0	0.0	0.1241705	11.316715	1.74249	0.0	0.0	0.0	1.512348	0.0	0.04793055	0.0	0.052284	0.2555425
LCE2D	LCE2D-001	0.0	0.0	0.43490200000000007	0.0	0.216432	0.0	0.0	0.0	0.0	0.103477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17569300000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152418	0.0	0.0	0.18936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0547675	0.0	0.0	0.0	0.0	0.132322	1.13414	0.154647	0.0	0.0	0.0	0.0	0.0	0.0	0.42673500000000003	0.667567	1.56007	0.0	0.0	5.36897	0.27768200000000004	0.0	0.0	0.338735	0.0	0.0	0.0	0.0	0.0	0.029043299999999998	1.6498400000000002	0.0	0.0	0.0	0.06938910000000001	0.0	0.0	0.0	0.0507869	0.028973000000000002	0.238154	0.489084	0.0	0.0	0.0	0.150263	0.0	0.0	0.0	0.0	0.0	0.0	0.0378224	0.0	0.0	0.0	0.0	0.658547	0.0	0.0671941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.131753	0.0	0.0	0.0	0.0	0.0	0.0481409	0.0	0.0	0.0	0.0	0.0	0.0	0.126566	0.0	0.0723655	0.0	0.376157	0.0322843	0.0	0.2407	0.0	0.224363	0.0	0.0	0.37747800000000004	0.467711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027798000000000003	2.56307	0.07320039999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01983445	0.0	0.0	0.0	0.0	0.0
LCE2C	LCE2C-001	0.0	0.0	0.767877	0.0	0.8247399999999999	0.0	0.0	0.33011599999999997	0.0	0.32466	0.0	0.0	0.0	0.0	0.06787639999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114508	0.0	0.0	0.0	0.593292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0411691	1.7433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09416820000000001	0.453771	0.0	0.0	0.182864	0.0	0.0	0.0	0.0	0.0	0.0	0.034146699999999995	0.0	0.0	0.0	0.7206140000000001	0.0	0.0	0.0	0.471628	0.865483	1.37042	0.0	0.0	0.030436900000000003	0.0	0.0	0.0	0.705271	0.810584	1.16759	0.0	0.0	14.919	0.9789389999999999	0.0	0.0	0.261067	0.185112	0.0	0.0	0.0	0.0	0.0	2.80063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028809500000000002	2.6795	1.29614	0.0	0.0761936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189383	0.0	0.0	0.0	0.0	1.0288700000000002	0.0	0.0996782	0.0	0.0	0.0	0.0297058	0.0	0.0	0.0	0.0	0.134053	0.0	0.0	0.0	0.0	0.0	0.167856	0.0	0.0	0.0	0.0	0.0	0.0	0.041727099999999996	0.102052	0.395117	0.0	0.635162	0.0320355	0.0	0.5985590000000001	0.0	0.318058	0.0	0.0	0.180652	0.861041	0.0	0.247927	0.0	0.0	0.0	0.0	0.0	0.125586	0.0	0.0	3.90581	0.21853000000000003	0.0	0.0	1.43931e-06	0.125016	0.02145665	0.0	0.0	0.0	0.0	0.0	0.0	0.02415085	0.0	0.0
LCE2B	LCE2B-001	0.0	0.0	0.109333	0.0	0.789909	0.0	0.0	0.44764799999999993	0.0	0.326301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150149	0.0770966	0.0	0.046655800000000004	0.0	0.525784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153367	0.0	0.0	0.501734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.904533	0.0	0.0	0.0	0.5778369999999999	0.482838	1.24076	0.0	0.0	0.122378	0.0	0.0	0.0	1.4179700000000002	1.81814	0.0	0.0	0.0	16.1901	0.708218	0.0	0.0	0.5636869999999999	0.0	0.0	0.0	0.0	0.0	0.0	2.90442	0.0	0.0593155	0.0	0.0	0.0	0.0	0.0	0.0253769	0.0	3.4052599999999997	1.83748	0.0	0.115284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0751577	0.0	0.0	0.0	0.0	0.08607410000000001	0.0	0.100358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.264133	0.0	0.0	0.0	0.0	0.0	0.0483374	0.0	0.0	0.0	0.0	0.0	0.0	0.168226	0.100498	0.0	0.034035	0.48813900000000005	0.0643604	0.0	0.0400347	0.0	0.24322600000000003	0.0	0.0	0.270509	0.160425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12333	0.0	0.0	4.76147	0.26844	0.0	0.0	0.01793875	0.1765745	0.0218736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01620135
LCE2A	LCE2A-001	0.0	0.0	0.219791	0.0	0.336886	0.0	0.0	0.19859300000000002	0.0	0.0714229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11968699999999999	0.0	0.0	0.0	0.618633	0.137482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0428904	1.25809	0.0	0.0	0.09128639999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113552	0.923905	0.0	0.036300599999999995	0.0	0.10248800000000001	3.19366	0.404549	0.0	0.0	0.0	0.0	0.0	0.0	1.40516	0.8844629999999999	0.259424	0.0	0.0	3.6770099999999997	0.796359	0.0	0.0	0.778472	0.0482972	0.0	0.0	0.0	0.0	0.0	2.14181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0406045	0.0638794	0.0	0.0	0.0	0.9470780000000001	0.0	0.10368599999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29993600000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.262048	0.0	0.074838	0.0	0.908067	0.0332651	0.0	0.6361479999999999	0.0	0.019266099999999998	0.0	0.0	0.0	0.422911	0.0	0.08349880000000001	0.0	0.0328393	0.0	0.0	0.0	0.0	0.0	0.0	2.19354	0.326648	0.0	0.01808745	0.0338785	0.0	0.0225116	0.0	0.0	0.0	0.0651791	0.0	0.0	0.0	0.01457305	0.0
LCE4A	LCE4A-201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0323866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227189	0.0	0.0
